id_bioguide,term_number,term_id,term_type,term_start,term_end,state,district,class,party,how,url,address,phone,fax,contact_form,office,state_rank,rss_url,caucus
T000137,0,T000137-0,rep,1891-12-07,1893-03-03,AR,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000137,1,T000137-1,rep,1893-08-07,1895-03-03,AR,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000137,2,T000137-2,rep,1895-12-02,1897-03-03,AR,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000137,3,T000137-3,rep,1897-03-15,1899-03-03,AR,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000137,4,T000137-4,rep,1899-12-04,1901-03-03,AR,4,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000138,0,T000138-0,rep,1823-12-01,1825-03-03,IN,3,NULL,,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000138,1,T000138-1,rep,1825-12-05,1827-03-03,IN,3,NULL,Adams,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000138,2,T000138-2,rep,1829-12-07,1831-03-03,IN,3,NULL,,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000139,0,T000139-0,rep,1957-01-03,1959-01-03,WI,2,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000140,0,T000140-0,rep,1913-04-07,1915-03-03,MA,16,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000141,0,T000141-0,rep,1789-03-04,1791-03-03,MA,6,NULL,Federalist,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000141,1,T000141-1,rep,1791-10-24,1793-03-03,MA,8,NULL,Federalist,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000141,2,T000141-2,rep,1793-12-02,1795-03-03,MA,4,NULL,Federalist,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000141,3,T000141-3,rep,1795-12-07,1797-03-03,MA,14,NULL,Federalist,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000141,4,T000141-4,rep,1797-05-15,1799-03-03,MA,14,NULL,Federalist,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000141,5,T000141-5,rep,1799-12-02,1801-03-03,MA,14,NULL,Federalist,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000142,0,T000142-0,rep,1923-12-03,1925-03-03,KY,5,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000142,1,T000142-1,rep,1925-12-07,1927-03-04,KY,5,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000142,2,T000142-2,rep,1927-12-05,1929-03-03,KY,5,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000142,3,T000142-3,rep,1929-04-15,1931-03-03,KY,5,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000142,4,T000142-4,rep,1931-12-07,1933-03-03,KY,5,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000143,0,T000143-0,rep,1801-12-07,1803-03-03,MA,12,NULL,Federalist,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000143,1,T000143-1,rep,1803-10-17,1805-03-03,MA,16,NULL,Federalist,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000144,0,T000144-0,rep,1861-07-04,1863-03-03,OR,1,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000145,0,T000145-0,rep,1857-12-07,1859-03-03,MA,9,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000145,1,T000145-1,rep,1859-12-05,1861-03-03,MA,9,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000146,0,T000146-0,rep,1925-12-07,1927-03-04,MA,8,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000147,0,T000147-0,rep,1911-04-04,1913-03-03,MA,3,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000148,0,T000148-0,sen,1867-03-04,1871-03-03,NE,NULL,2,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000149,0,T000149-0,rep,1899-12-04,1901-03-03,MA,3,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000149,1,T000149-1,rep,1901-12-02,1903-03-03,MA,3,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000149,2,T000149-2,rep,1903-11-09,1905-03-03,MA,3,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000150,0,T000150-0,rep,1863-12-07,1865-03-03,PA,5,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000150,1,T000150-1,rep,1865-12-04,1867-03-03,PA,5,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000151,0,T000151-0,rep,1859-12-05,1861-03-03,OH,17,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000152,0,T000152-0,rep,1845-12-01,1847-03-03,LA,2,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000152,1,T000152-1,rep,1847-12-06,1849-03-03,LA,2,NULL,Whig,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000153,0,T000153-0,rep,1939-01-03,1941-01-03,WI,5,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000153,1,T000153-1,rep,1941-01-03,1943-01-03,WI,5,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000154,0,T000154-0,rep,1907-12-02,1909-03-03,IL,25,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000154,1,T000154-1,rep,1909-03-15,1911-03-03,IL,25,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000154,2,T000154-2,rep,1911-04-04,1913-03-03,IL,25,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000155,0,T000155-0,rep,1933-03-09,1935-01-03,OH,16,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000155,1,T000155-1,rep,1935-01-03,1937-01-03,OH,16,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000155,2,T000155-2,rep,1937-01-05,1939-01-03,OH,16,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000155,3,T000155-3,rep,1941-01-03,1943-01-03,OH,16,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000155,4,T000155-4,rep,1945-01-03,1947-01-03,OH,16,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000156,0,T000156-0,rep,1937-01-05,1939-01-03,TX,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000156,1,T000156-1,rep,1939-01-03,1941-01-03,TX,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000156,2,T000156-2,rep,1941-01-03,1943-01-03,TX,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000156,3,T000156-3,rep,1943-01-06,1945-01-03,TX,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000156,4,T000156-4,rep,1945-01-03,1947-01-03,TX,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000156,5,T000156-5,rep,1947-01-03,1949-01-03,TX,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000156,6,T000156-6,rep,1949-01-03,1951-01-03,TX,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000156,7,T000156-7,rep,1951-01-03,1953-01-03,TX,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000156,8,T000156-8,rep,1953-01-03,1955-01-03,TX,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000156,9,T000156-9,rep,1955-01-05,1957-01-03,TX,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000156,10,T000156-10,rep,1957-01-03,1959-01-03,TX,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000156,11,T000156-11,rep,1959-01-07,1961-01-03,TX,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000156,12,T000156-12,rep,1961-01-03,1963-01-03,TX,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000156,13,T000156-13,rep,1963-01-09,1965-01-03,TX,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000156,14,T000156-14,rep,1965-01-04,1967-01-03,TX,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000157,0,T000157-0,rep,1861-07-04,1863-03-03,MA,3,NULL,Unionist,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000158,0,T000158-0,rep,1871-03-04,1873-03-03,NC,2,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000158,1,T000158-1,rep,1873-12-01,1875-03-03,NC,2,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000159,0,T000159-0,rep,1899-12-04,1901-03-03,NC,3,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000159,1,T000159-1,rep,1901-12-02,1903-03-03,NC,3,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000159,2,T000159-2,rep,1903-11-09,1905-03-03,NC,3,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000159,3,T000159-3,rep,1905-12-04,1907-03-03,NC,3,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000159,4,T000159-4,rep,1907-12-02,1909-03-03,NC,3,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000159,5,T000159-5,rep,1909-03-15,1911-03-03,NC,3,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000160,0,T000160-0,sen,1913-04-07,1915-03-03,CO,NULL,3,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000160,1,T000160-1,sen,1915-12-06,1921-03-03,CO,NULL,3,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000161,0,T000161-0,rep,1873-12-01,1875-03-03,VA,5,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000162,0,T000162-0,rep,1989-01-03,1991-01-03,WY,0,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000162,1,T000162-1,rep,1991-01-03,1993-01-03,WY,0,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000162,2,T000162-2,rep,1993-01-05,1995-01-03,WY,0,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000162,3,T000162-3,sen,1995-01-04,2001-01-03,WY,NULL,1,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000162,4,T000162-4,sen,2001-01-03,2007-01-03,WY,NULL,1,Republican,"Not Given",http://thomas.senate.gov/,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000162,5,T000162-5,sen,2007-01-04,2007-06-04,WY,NULL,1,Republican,"Not Given",http://thomas.senate.gov/,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000163,0,T000163-0,rep,1801-12-07,1803-03-03,NY,7,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000163,1,T000163-1,rep,1803-10-17,1805-03-03,NY,12,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000163,2,T000163-2,rep,1805-12-02,1807-03-03,NY,12,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000163,3,T000163-3,rep,1807-10-26,1809-03-03,NY,12,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000164,0,T000164-0,sen,1933-03-09,1939-01-03,UT,NULL,3,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000164,1,T000164-1,sen,1939-01-03,1945-01-03,UT,NULL,3,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000164,2,T000164-2,sen,1945-01-03,1951-01-03,UT,NULL,3,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000165,0,T000165-0,rep,2020-05-19,2021-01-03,WI,7,NULL,Republican,"Not Given","Not Given","1714 Longworth House Office Building; Washington DC 20515-4907",202-225-3365,"Not Given","Not Given","1714 Longworth House Office Building","Not Given","Not Given","Not Given"
T000166,0,T000166-0,rep,1831-12-05,1833-03-03,MD,4,NULL,Jackson,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000166,1,T000166-1,rep,1833-12-02,1835-03-03,MD,7,NULL,Jackson,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000166,2,T000166-2,rep,1835-12-07,1837-03-03,MD,6,NULL,Jackson,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000166,3,T000166-3,rep,1837-09-04,1839-03-03,MD,6,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000166,4,T000166-4,rep,1839-12-02,1841-03-03,MD,6,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000166,5,T000166-5,rep,1861-07-04,1863-03-03,MD,5,NULL,Unionist,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000166,6,T000166-6,rep,1863-12-07,1865-03-03,MD,4,NULL,"Unconditional Unionist","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000166,7,T000166-7,rep,1865-12-04,1867-03-03,MD,4,NULL,"Unconditional Unionist","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000166,8,T000166-8,rep,1867-03-04,1869-03-03,MD,4,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000167,0,T000167-0,rep,1887-12-05,1889-03-03,KY,9,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000168,0,T000168-0,rep,1893-08-07,1895-03-03,MI,4,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000168,1,T000168-1,rep,1895-12-02,1897-03-03,MI,4,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000169,0,T000169-0,rep,1815-12-04,1817-03-03,TN,3,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000170,0,T000170-0,rep,1847-12-06,1849-03-03,TN,6,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000170,1,T000170-1,rep,1849-12-03,1851-03-03,TN,6,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000170,2,T000170-2,rep,1859-12-05,1861-03-03,TN,6,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000171,0,T000171-0,rep,1807-10-26,1809-03-03,IN,-1,NULL,"Democratic Republican","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000171,1,T000171-1,sen,1818-01-01,1823-03-03,IL,NULL,2,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000171,2,T000171-2,sen,1823-12-01,1829-03-03,IL,NULL,2,Adams,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000172,0,T000172-0,sen,1928-06-30,1933-03-03,ID,NULL,3,Republican,appointment,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000172,1,T000172-1,sen,1940-01-27,1943-01-03,ID,NULL,2,Republican,appointment,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000172,2,T000172-2,sen,1943-01-06,1945-12-31,ID,NULL,2,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000173,0,T000173-0,rep,1799-12-02,1801-03-03,MD,2,NULL,Federalist,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000174,0,T000174-0,rep,1865-12-04,1867-03-03,MD,2,NULL,"Unconditional Unionist","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000175,0,T000175-0,rep,1937-01-05,1939-01-03,NJ,7,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000175,1,T000175-1,rep,1939-01-03,1941-01-03,NJ,7,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000175,2,T000175-2,rep,1941-01-03,1943-01-03,NJ,7,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000175,3,T000175-3,rep,1943-01-06,1945-01-03,NJ,7,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000175,4,T000175-4,rep,1945-01-03,1947-01-03,NJ,7,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000175,5,T000175-5,rep,1947-01-03,1949-01-03,NJ,7,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000175,6,T000175-6,rep,1949-01-03,1951-01-03,NJ,7,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000176,0,T000176-0,rep,1879-03-18,1881-03-03,IL,18,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000176,1,T000176-1,rep,1881-12-05,1883-03-03,IL,18,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000176,2,T000176-2,rep,1883-12-03,1885-03-03,IL,20,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000176,3,T000176-3,rep,1885-12-07,1887-03-03,IL,20,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000176,4,T000176-4,rep,1887-12-05,1889-03-03,IL,20,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000177,0,T000177-0,rep,1923-12-03,1925-03-03,OK,6,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000177,1,T000177-1,rep,1925-12-07,1927-03-04,OK,6,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000177,2,T000177-2,sen,1927-12-05,1933-03-03,OK,NULL,3,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000177,3,T000177-3,sen,1933-03-09,1939-01-03,OK,NULL,3,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000177,4,T000177-4,sen,1939-01-03,1945-01-03,OK,NULL,3,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000177,5,T000177-5,sen,1945-01-03,1951-01-03,OK,NULL,3,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000178,0,T000178-0,rep,1965-01-04,1967-01-03,TX,8,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000179,0,T000179-0,rep,1899-12-04,1901-03-03,IA,11,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000179,1,T000179-1,rep,1901-12-02,1903-03-03,IA,11,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000179,2,T000179-2,rep,1903-11-09,1905-03-03,IA,11,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000180,0,T000180-0,rep,1885-12-07,1887-03-03,WI,7,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000180,1,T000180-1,rep,1887-12-05,1889-03-03,WI,7,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000180,2,T000180-2,rep,1889-12-02,1891-03-03,WI,7,NULL,Republican,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000181,0,T000181-0,rep,1831-12-05,1833-03-03,LA,2,NULL,,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000181,1,T000181-1,rep,1833-12-02,1835-03-03,LA,2,NULL,,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000182,0,T000182-0,rep,1839-12-02,1841-03-03,MD,2,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000182,1,T000182-1,rep,1875-12-06,1877-03-03,MD,1,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000183,0,T000183-0,rep,1795-12-07,1797-03-03,PA,3,NULL,Federalist,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000183,1,T000183-1,rep,1797-05-15,1799-03-03,PA,3,NULL,Federalist,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000183,2,T000183-2,rep,1799-12-02,1801-03-03,PA,3,NULL,Federalist,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000184,0,T000184-0,rep,1983-01-03,1985-01-03,GA,1,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
T000184,1,T000184-1,rep,1985-01-03,1987-01-03,GA,1,NULL,Democrat,"Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given","Not Given"
